agent_id,o_zone_id,d_zone_id,volume,travel_time,node_sequence,o_node_id,d_node_id
1114,2,152,0.00528582,44.35395053,2;548;552;435;554;622;623;627;484;480;483;539;409;410;411;695;697;698;152,2,152
1115,2,152,0.000731696,45.35311772,2;548;550;553;496;556;557;630;626;627;484;480;483;539;409;410;411;695;697;698;152,2,152
1116,2,152,0.023982484,44.08935411,2;548;552;435;554;437;438;535;486;480;483;539;409;410;411;695;697;698;152,2,152
1117,2,153,0.105917568,33.20054058,2;548;552;435;554;622;623;627;484;480;483;539;409;538;699;153,2,153
1118,2,153,0,34.19970777,2;548;550;553;496;556;557;630;626;627;484;480;483;539;409;538;699;153,2,153
1119,2,153,0.524082432,32.93594416,2;548;552;435;554;437;438;535;486;480;483;539;409;538;699;153,2,153
1120,2,154,0.253698325,35.5611615,2;548;552;435;554;622;623;627;484;480;483;539;409;410;700;154,2,154
1121,2,154,0.008293448,36.56032869,2;548;550;553;496;556;557;630;626;627;484;480;483;539;409;410;700;154,2,154
1122,2,154,1.228008228,35.29656508,2;548;552;435;554;437;438;535;486;480;483;539;409;410;700;154,2,154
1123,2,155,0.025602618,36.07374414,2;548;552;435;554;622;623;627;484;480;483;539;409;538;699;701;155,2,155
1124,2,155,0.001033878,37.07291133,2;548;550;553;496;556;557;630;626;627;484;480;483;539;409;538;699;701;155,2,155
1125,2,155,0.123363504,35.80914772,2;548;552;435;554;437;438;535;486;480;483;539;409;538;699;701;155,2,155
1126,2,156,0.015537151,38.61197761,2;548;552;435;554;622;623;627;484;480;483;539;409;410;700;702;156,2,156
1127,2,156,0.001177646,39.6111448,2;548;550;553;496;556;557;630;626;627;484;480;483;539;409;410;700;702;156,2,156
1128,2,156,0.073285203,38.34738119,2;548;552;435;554;437;438;535;486;480;483;539;409;410;700;702;156,2,156
1129,2,157,0.169080764,29.26625904,2;548;550;560;558;557;490;631;636;632;633;478;703;157,2,157
1130,2,157,0.188360802,29.200713,2;548;550;553;496;556;557;490;631;636;632;633;478;703;157,2,157
1131,2,157,1.526485466,29.06850167,2;548;552;435;554;437;438;535;486;480;479;478;703;157,2,157
1132,2,157,0.018766179,29.33309808,2;548;552;435;554;622;623;627;484;480;479;478;703;157,2,157
1133,2,157,0,29.51936019,2;548;552;435;554;622;623;627;484;629;633;478;703;157,2,157
1134,2,157,0.467306789,29.0386609,2;548;552;435;554;437;438;535;486;480;483;693;703;157,2,157
1135,2,158,0.110818343,30.61288263,2;548;552;435;554;622;623;627;484;480;483;539;704;158,2,158
1136,2,158,0,31.61204981,2;548;550;553;496;556;557;630;626;627;484;480;483;539;704;158,2,158
1137,2,158,0.559181657,30.34828621,2;548;552;435;554;437;438;535;486;480;483;539;704;158,2,158
1138,2,159,0.044777924,32.10569905,2;548;550;560;558;557;490;631;571;634;635;705;159,2,159
1139,2,159,0.298390709,31.34970977,2;548;550;553;496;556;557;490;631;636;501;502;503;504;635;705;159,2,159
1140,2,159,0.3853562,31.42786254,2;548;550;560;558;491;490;631;636;501;502;503;504;635;705;159,2,159
1141,2,159,0.081119478,31.86481472,2;548;552;435;554;437;438;535;486;480;479;478;703;705;159,2,159
1142,2,159,0.710355689,31.31338252,2;548;552;553;496;556;557;490;631;636;501;502;503;504;635;705;159,2,159
1143,2,160,0.033678403,33.4806905,2;548;552;435;554;622;623;627;484;480;483;539;704;706;160,2,160
1144,2,160,0,34.47985768,2;548;550;553;496;556;557;630;626;627;484;480;483;539;704;706;160,2,160
1145,2,160,0.166321597,33.21609408,2;548;552;435;554;437;438;535;486;480;483;539;704;706;160,2,160
1146,2,161,0.021224171,32.76900295,2;548;550;560;558;557;490;631;636;501;502;503;477;476;707;161,2,161
1147,2,161,0.029397105,32.70345691,2;548;550;553;496;556;557;490;631;636;501;502;503;477;476;707;161,2,161
1148,2,161,0.035552478,32.78160968,2;548;550;560;558;491;490;631;636;501;502;503;477;476;707;161,2,161
1149,2,161,0.063826246,32.66712966,2;548;552;553;496;556;557;490;631;636;501;502;503;477;476;707;161,2,161
1150,2,164,0.001771612,37.72642223,2;548;552;435;554;437;438;536;537;399;604;605;584;710;164,2,164
1151,2,164,0.037318857,36.97310952,2;548;618;616;599;432;595;596;441;591;592;587;588;584;710;164,2,164
1152,2,164,0.000551313,37.46991902,2;548;618;616;433;617;612;596;441;591;592;587;588;584;710;164,2,164
1153,2,164,0,37.77715672,2;548;552;619;617;612;596;441;591;592;587;588;584;710;164,2,164
1154,2,164,0.000358217,37.52717041,2;548;618;616;433;617;595;596;441;591;592;587;588;584;710;164,2,164
1155,2,166,0.005781318,37.85579503,2;548;552;435;554;437;438;536;537;399;604;605;584;712;166,2,166
1156,2,166,0.121230017,37.10248232,2;548;618;616;599;432;595;596;441;591;592;587;588;584;712;166,2,166
1157,2,166,0.001807116,37.59929182,2;548;618;616;433;617;612;596;441;591;592;587;588;584;712;166,2,166
1158,2,166,0,37.90652952,2;548;552;619;617;612;596;441;591;592;587;588;584;712;166,2,166
1159,2,166,0.001181549,37.6565432,2;548;618;616;433;617;595;596;441;591;592;587;588;584;712;166,2,166
1160,2,167,0.022715793,39.99292085,2;548;552;435;554;437;438;536;537;399;604;605;600;601;716;713;167,2,167
1161,2,167,0.002506748,40.20281219,2;548;618;434;619;614;439;615;610;537;399;398;397;396;395;394;601;716;713;167,2,167
1162,2,167,0.002930129,39.96054269,2;548;552;619;614;439;615;610;537;399;604;605;600;601;716;713;167,2,167
1163,2,167,0.00184733,40.43550885,2;548;552;435;554;614;439;615;610;537;399;604;605;600;601;716;713;167,2,167
1164,2,170,0.166727315,36.6349654,2;548;552;435;554;437;438;536;537;399;604;605;600;601;716;170,2,170
1165,2,170,0.018050906,36.84485674,2;548;618;434;619;614;439;615;610;537;399;398;397;396;395;394;601;716;170,2,170
1166,2,170,0.022450465,36.60258724,2;548;552;619;614;439;615;610;537;399;604;605;600;601;716;170,2,170
1167,2,170,0.012771314,37.0775534,2;548;552;435;554;614;439;615;610;537;399;604;605;600;601;716;170,2,170
1168,2,171,0.015145632,39.50528539,2;548;552;435;554;437;438;536;537;399;604;605;600;601;716;717;171,2,171
1169,2,171,0.001667104,39.71517673,2;548;618;434;619;614;439;615;610;537;399;398;397;396;395;394;601;716;717;171,2,171
1170,2,171,0.001965205,39.47290722,2;548;552;619;614;439;615;610;537;399;604;605;600;601;716;717;171,2,171
1171,2,171,0.001222059,39.94787339,2;548;552;435;554;614;439;615;610;537;399;604;605;600;601;716;717;171,2,171
1172,2,172,0.322683674,36.77154102,2;548;552;435;554;614;439;615;610;611;403;606;607;602;603;718;172,2,172
1173,2,172,0.917298744,36.27023454,2;548;618;434;619;614;439;615;610;611;403;606;607;602;603;718;172,2,172
1174,2,172,0.820017582,36.29657485,2;548;552;619;614;439;615;610;611;403;606;607;602;603;718;172,2,172
1175,2,173,0.001597856,39.60346934,2;548;552;435;554;614;439;615;610;611;403;606;607;602;603;718;719;173,2,173
1176,2,173,0.004420074,39.10216286,2;548;618;434;619;614;439;615;610;611;403;606;607;602;603;718;719;173,2,173
1177,2,173,0.003982069,39.12850317,2;548;552;619;614;439;615;610;611;403;606;607;602;603;718;719;173,2,173
1178,2,176,0.000327614,40.21324849,2;548;552;435;554;622;623;681;487;488;405;404;675;676;671;672;722;176,2,176
1179,2,176,0.002246594,38.65275896,2;548;618;434;619;614;439;615;610;611;680;404;675;676;671;672;722;176,2,176
1180,2,176,0.000967179,38.67909928,2;548;552;619;614;439;615;610;611;680;404;675;676;671;672;722;176,2,176
1181,2,176,9.11E-05,39.12679172,2;548;552;435;554;614;439;615;610;679;680;404;675;676;671;672;722;176,2,176
1182,2,176,0.00297989,38.65182556,2;548;552;619;614;439;615;610;679;680;404;675;676;671;672;722;176,2,176
1183,2,176,0.003387658,38.62548524,2;548;618;434;619;614;439;615;610;679;680;404;675;676;671;672;722;176,2,176
1184,2,178,0.032228407,38.8135282,2;548;552;435;554;622;623;681;487;682;406;677;678;673;674;724;178,2,178
1185,2,178,0,41.83755369,2;548;618;434;619;614;439;615;610;611;680;404;675;676;671;672;674;724;178,2,178
1186,2,178,0.007771593,38.92708679,2;548;552;435;554;625;555;624;623;681;487;682;406;677;678;673;674;724;178,2,178
1187,2,179,0.00805325,41.6282559,2;548;552;435;554;622;623;681;487;682;406;677;678;673;674;724;725;179,2,179
1188,2,179,0,44.65228139,2;548;618;434;619;614;439;615;610;611;680;404;675;676;671;672;674;724;725;179,2,179
1189,2,179,0.00194675,41.74181449,2;548;552;435;554;625;555;624;623;681;487;682;406;677;678;673;674;724;725;179,2,179
1190,2,182,0.004145273,41.2255981,2;548;552;435;554;622;623;681;691;692;407;687;688;683;684;728;182,2,182
1191,2,182,0,42.24617737,2;548;550;553;496;556;557;630;626;627;486;691;692;407;687;688;683;684;728;182,2,182
1192,2,182,0.025854727,40.42012291,2;548;552;435;554;437;438;535;486;691;692;407;687;688;683;684;728;182,2,182
1193,2,183,0.001421936,44.03488762,2;548;552;435;554;622;623;681;691;692;407;687;688;683;684;728;729;183,2,183
1194,2,183,0,45.05546689,2;548;550;553;496;556;557;630;626;627;486;691;692;407;687;688;683;684;728;729;183,2,183
1195,2,183,0.008578064,43.22941243,2;548;552;435;554;437;438;535;486;691;692;407;687;688;683;684;728;729;183,2,183
1196,2,184,0.000411191,44.17473177,2;548;552;435;554;622;623;681;691;692;407;687;688;683;685;686;730;184,2,184
1197,2,184,0,45.19933874,2;548;550;553;496;556;557;630;626;627;486;691;692;407;687;688;683;684;728;730;184,2,184
1198,2,184,0.000484898,43.37328428,2;548;552;435;554;437;438;535;486;691;692;407;687;688;683;684;728;730;184,2,184
1199,2,184,0,44.17875946,2;548;552;435;554;622;623;681;691;692;407;687;688;683;684;728;730;184,2,184
1200,2,184,0,44.15238005,2;548;552;435;554;622;623;681;691;692;407;687;689;690;685;686;730;184,2,184
1201,2,184,0.007616239,43.34690487,2;548;552;435;554;437;438;535;486;691;692;407;687;689;690;685;686;730;184,2,184
1202,2,184,0.001487672,43.36925659,2;548;552;435;554;437;438;535;486;691;692;407;687;688;683;685;686;730;184,2,184
1203,2,185,0.000312143,47.16435572,2;548;552;435;554;622;623;681;691;692;407;687;688;683;685;686;730;731;185,2,185
1204,2,185,0,47.9297903,2;548;550;553;496;556;557;630;626;627;486;691;692;407;687;688;683;684;728;729;731;185,2,185
1205,2,185,0.00922988,46.10373584,2;548;552;435;554;437;438;535;486;691;692;407;687;688;683;684;728;729;731;185,2,185
1206,2,185,0.000457976,46.90921102,2;548;552;435;554;622;623;681;691;692;407;687;688;683;684;728;729;731;185,2,185
1207,2,188,0.184884863,44.1441001,2;548;552;435;554;622;623;627;484;480;483;539;409;410;411;412;413;734;188,2,188
1208,2,188,0.025231755,45.14326729,2;548;550;553;496;556;557;630;626;627;484;480;483;539;409;410;411;412;413;734;188,2,188
1209,2,188,0.839883382,43.87950368,2;548;552;435;554;437;438;535;486;480;483;539;409;410;411;412;413;734;188,2,188
1210,2,189,0.132618921,46.95691201,2;548;552;435;554;622;623;627;484;480;483;539;409;410;411;412;413;734;735;189,2,189
1211,2,189,0.02974668,47.95585502,2;548;550;553;496;556;557;630;626;627;484;480;483;539;409;410;411;412;413;414;735;189,2,189
1212,2,189,0.544331393,46.69209142,2;548;552;435;554;437;438;535;486;480;483;539;409;410;411;412;413;414;735;189,2,189
1213,2,189,0.028615728,46.95668783,2;548;552;435;554;622;623;627;484;480;483;539;409;410;411;412;413;414;735;189,2,189
1214,2,189,0.304687278,46.69231559,2;548;552;435;554;437;438;535;486;480;483;539;409;410;411;412;413;734;735;189,2,189
1215,2,190,0.182927384,47.1156749,2;548;552;435;554;622;623;627;484;480;483;539;409;410;411;412;413;734;736;190,2,190
1216,2,190,0.029718317,48.11484209,2;548;550;553;496;556;557;630;626;627;484;480;483;539;409;410;411;412;413;734;736;190,2,190
1217,2,190,0.817354299,46.85107848,2;548;552;435;554;437;438;535;486;480;483;539;409;410;411;412;413;734;736;190,2,190
1218,2,191,0.003577461,49.93703319,2;548;552;435;554;622;623;627;484;480;483;539;409;410;411;412;413;734;736;737;191,2,191
1219,2,191,0.000657949,50.93620038,2;548;550;553;496;556;557;630;626;627;484;480;483;539;409;410;411;412;413;734;736;737;191,2,191
1220,2,191,0.01576459,49.67243677,2;548;552;435;554;437;438;535;486;480;483;539;409;410;411;412;413;734;736;737;191,2,191
1221,2,198,0.005206147,39.01237174,2;548;618;616;599;597;778;777;767;766;756;755;745;744;198,2,198
1222,2,198,0.004793853,39.14569725,2;548;618;616;599;432;431;428;429;778;777;767;766;756;755;745;744;198,2,198
1223,2,199,0.010442984,36.32573523,2;548;618;616;599;597;778;777;767;766;756;755;745;199,2,199
1224,2,199,0.009557016,36.45906074,2;548;618;616;599;432;431;428;429;778;777;767;766;756;755;745;199,2,199
1225,2,200,0,46.88620269,2;548;618;616;599;597;778;777;767;766;422;421;754;749;750;746;200,2,200
1226,2,200,0.993553332,44.41245645,2;548;618;616;599;432;431;428;427;426;425;424;423;422;421;754;749;750;746;200,2,200
1227,2,200,0.006446668,45.27075876,2;548;618;616;599;597;778;777;767;423;422;421;754;749;750;746;200,2,200
1228,2,201,0,42.34759181,2;548;618;616;599;597;778;777;767;766;422;421;420;752;747;201,2,201
1229,2,201,0.009985122,39.87384556,2;548;618;616;599;432;431;428;427;426;425;424;423;422;421;420;752;747;201,2,201
1230,2,201,1.49E-05,40.73214787,2;548;618;616;599;597;778;777;767;423;422;421;420;752;747;201,2,201
1231,2,203,0,40.21856356,2;548;618;616;599;597;778;777;767;766;422;421;754;749;203,2,203
1232,2,203,0.02,37.74481731,2;548;618;616;599;432;431;428;427;426;425;424;423;422;421;754;749;203,2,203
1233,2,203,0,38.60311962,2;548;618;616;599;597;778;777;767;423;422;421;754;749;203,2,203
1234,2,204,0,43.27450999,2;548;618;616;599;597;778;777;767;766;422;421;754;749;750;204,2,204
1235,2,204,0.009974112,40.80076374,2;548;618;616;599;432;431;428;427;426;425;424;423;422;421;754;749;750;204,2,204
1236,2,204,2.59E-05,41.65906606,2;548;618;616;599;597;778;777;767;423;422;421;754;749;750;204,2,204
1237,2,205,0.019481883,36.68455557,2;548;618;616;599;597;778;777;767;766;756;753;751;205,2,205
1238,2,205,0.001845132,37.26692836,2;548;618;616;599;432;431;428;427;426;425;424;423;422;421;753;751;205,2,205
1239,2,205,0.001122926,36.81788108,2;548;618;616;599;432;431;428;429;778;777;767;766;756;753;751;205,2,205
1240,2,205,0.017550059,36.75522577,2;548;618;616;599;432;431;428;427;426;425;424;423;422;762;753;751;205,2,205
1241,2,206,0,39.35723824,2;548;618;616;599;597;778;777;767;766;422;421;420;752;206,2,206
1242,2,206,0.01,36.883492,2;548;618;616;599;432;431;428;427;426;425;424;423;422;421;420;752;206,2,206
1243,2,206,0,37.74179431,2;548;618;616;599;597;778;777;767;423;422;421;420;752;206,2,206
1244,2,207,0.049413888,33.93669469,2;548;618;616;599;597;778;777;767;766;756;753;207,2,207
1245,2,207,0.004174083,34.51906748,2;548;618;616;599;432;431;428;427;426;425;424;423;422;421;753;207,2,207
1246,2,207,0.002628588,34.0700202,2;548;618;616;599;432;431;428;429;778;777;767;766;756;753;207,2,207
1247,2,207,0.043783442,34.00736489,2;548;618;616;599;432;431;428;427;426;425;424;423;422;762;753;207,2,207
1248,2,208,0,37.34059938,2;548;618;616;599;597;778;777;767;766;422;421;754;208,2,208
1249,2,208,0.03,34.86685314,2;548;618;616;599;432;431;428;427;426;425;424;423;422;421;754;208,2,208
1250,2,208,0,35.72515545,2;548;618;616;599;597;778;777;767;423;422;421;754;208,2,208
1251,2,209,0.560809182,33.37570826,2;548;618;616;599;597;778;777;767;766;756;755;209,2,209
1252,2,209,0.509190818,33.50903377,2;548;618;616;599;432;431;428;429;778;777;767;766;756;755;209,2,209
1253,2,210,0.700168909,30.46524802,2;548;618;616;599;597;778;777;767;766;756;210,2,210
1254,2,210,0.629831091,30.59857353,2;548;618;616;599;432;431;428;429;778;777;767;766;756;210,2,210
1255,2,211,0.001987302,41.323965,2;548;618;616;599;597;778;777;424;773;774;765;760;761;757;211,2,211
1256,2,211,0.001494486,40.75937865,2;548;618;616;599;432;431;428;427;426;425;424;423;764;765;760;761;757;211,2,211
1257,2,211,0.015012675,40.41089492,2;548;618;616;599;432;431;428;427;426;425;424;773;774;765;760;761;757;211,2,211
1258,2,211,0.001505536,40.7820513,2;548;618;616;599;432;431;428;427;426;425;775;773;774;765;760;761;757;211,2,211
1259,2,212,0,39.63874246,2;548;618;616;599;597;778;777;767;766;422;762;763;758;212,2,212
1260,2,212,0.000721504,37.02776681,2;548;618;616;599;432;431;428;427;426;425;424;423;764;765;763;758;212,2,212
1261,2,212,0.006070573,36.67928308,2;548;618;616;599;432;431;428;427;426;425;424;773;774;765;763;758;212,2,212
1262,2,212,0,38.02329853,2;548;618;616;599;597;778;777;767;423;422;762;763;758;212,2,212
1263,2,212,0.003207924,37.16499621,2;548;618;616;599;432;431;428;427;426;425;424;423;422;762;763;758;212,2,212
1264,2,214,0.003573489,34.64729842,2;548;618;616;599;597;778;777;424;773;774;765;760;214,2,214
1265,2,214,0.002788744,34.08271208,2;548;618;616;599;432;431;428;427;426;425;424;423;764;765;760;214,2,214
1266,2,214,0.030822547,33.73422835,2;548;618;616;599;432;431;428;427;426;425;424;773;774;765;760;214,2,214
1267,2,214,0.00281522,34.10538472,2;548;618;616;599;432;431;428;427;426;425;775;773;774;765;760;214,2,214
1268,2,216,0,33.44660147,2;548;618;616;599;597;778;777;767;766;422;762;216,2,216
1269,2,216,0.015829988,31.38647273,2;548;618;616;599;432;431;428;427;426;425;424;423;764;762;216,2,216
1270,2,216,0.284170012,30.97285523,2;548;618;616;599;432;431;428;427;426;425;424;423;422;762;216,2,216
1271,2,216,0,31.83115754,2;548;618;616;599;597;778;777;767;423;422;762;216,2,216
1272,2,217,0,36.64721553,2;548;618;616;599;597;778;777;767;766;422;762;763;217,2,217
1273,2,217,0.074553113,34.03623988,2;548;618;616;599;432;431;428;427;426;425;424;423;764;765;763;217,2,217
1274,2,217,0.654976471,33.68775615,2;548;618;616;599;432;431;428;427;426;425;424;773;774;765;763;217,2,217
1275,2,217,0,35.0317716,2;548;618;616;599;597;778;777;767;423;422;762;763;217,2,217
1276,2,217,0.340470416,34.17346929,2;548;618;616;599;432;431;428;427;426;425;424;423;422;762;763;217,2,217
1277,2,218,0.034594364,28.90132429,2;548;618;616;599;597;778;777;424;773;764;218,2,218
1278,2,218,0.083836891,28.09642107,2;548;618;616;599;432;431;428;427;426;425;424;423;764;218,2,218
1279,2,218,0.331568745,27.98825421,2;548;618;616;599;432;431;428;427;426;425;424;773;764;218,2,218
1280,2,219,0.035931787,31.71670783,2;548;618;616;599;597;778;777;424;773;774;765;219,2,219
1281,2,219,0.02873943,31.15212148,2;548;618;616;599;432;431;428;427;426;425;424;423;764;765;219,2,219
1282,2,219,0.336277634,30.80363775,2;548;618;616;599;432;431;428;427;426;425;424;773;774;765;219,2,219
1283,2,219,0.029051148,31.17479413,2;548;618;616;599;432;431;428;427;426;425;775;773;774;765;219,2,219
1284,2,220,0.243549043,27.37548205,2;548;618;616;599;597;778;777;767;766;220,2,220
1285,2,220,0.216450957,27.50880756,2;548;618;616;599;432;431;428;429;778;777;767;766;220,2,220
1286,2,221,1.503900978,24.24936555,2;548;618;616;599;597;778;777;767;221,2,221
1287,2,221,1.316099022,24.38269107,2;548;618;616;599;432;431;428;429;778;777;767;221,2,221
1288,2,222,1.07,35.41631783,2;548;618;616;599;432;431;428;427;426;425;775;776;771;772;768;222,2,222
1289,2,223,0.005965932,32.46242449,2;548;618;616;599;597;778;777;424;773;774;769;223,2,223
1290,2,223,0.023177365,31.54935441,2;548;618;616;599;432;431;428;427;426;425;424;773;774;769;223,2,223
1291,2,223,0.050856703,31.41645122,2;548;618;616;599;432;431;428;427;426;425;775;776;771;769;223,2,223
1292,2,224,0.005663425,35.34004901,2;548;618;616;599;597;778;777;424;773;774;769;770;224,2,224
1293,2,224,0.020340619,34.42697893,2;548;618;616;599;432;431;428;427;426;425;424;773;774;769;770;224,2,224
1294,2,224,0.043995957,34.29407574,2;548;618;616;599;432;431;428;427;426;425;775;776;771;769;770;224,2,224
1295,2,225,0.21,28.50997666,2;548;618;616;599;432;431;428;427;426;425;775;776;771;225,2,225
1296,2,226,0.16,31.50468867,2;548;618;616;599;432;431;428;427;426;425;775;776;771;772;226,2,226
1297,2,227,0.047402559,25.78804479,2;548;618;616;599;597;778;777;424;773;227,2,227
1298,2,227,0.610720221,24.87497471,2;548;618;616;599;432;431;428;427;426;425;424;773;227,2,227
1299,2,227,0.04187722,25.24613109,2;548;618;616;599;432;431;428;427;426;425;775;773;227,2,227
1300,2,228,0.037593348,28.84226852,2;548;618;616;599;597;778;777;424;773;774;228,2,228
1301,2,228,0.420938595,27.92919844,2;548;618;616;599;432;431;428;427;426;425;424;773;774;228,2,228
1302,2,228,0.031468056,28.30035482,2;548;618;616;599;432;431;428;427;426;425;775;773;774;228,2,228
1303,2,229,2.82,22.43156987,2;548;618;616;599;432;431;428;427;426;425;775;229,2,229
1304,2,230,2,25.5424253,2;548;618;616;599;432;431;428;427;426;425;775;776;230,2,230
1305,2,231,1.656984027,21.28945829,2;548;618;616;599;597;778;777;231,2,231
1306,2,231,1.423015973,21.4227838,2;548;618;616;599;432;431;428;429;778;777;231,2,231
1307,2,232,7.737303449,17.75587866,2;548;618;616;599;597;778;232,2,232
1308,2,232,6.442696551,17.88920417,2;548;618;616;599;432;431;428;429;778;232,2,232
1309,2,233,4.655462013,20.6933189,2;548;618;616;599;597;778;779;233,2,233
1310,2,233,5.364537987,20.63773324,2;548;618;616;599;432;431;428;427;779;233,2,233
1311,2,244,0.10860814,50.33960806,2;548;618;616;599;597;778;777;424;773;774;765;760;761;757;800;796;790;244,2,244
1312,2,244,0.059417331,50.18988559,2;548;618;616;599;432;431;428;427;426;425;775;776;771;772;768;808;804;798;796;790;244,2,244
1313,2,244,0.752184556,49.42653798,2;548;618;616;599;432;431;428;427;426;425;424;773;774;765;760;761;757;800;796;790;244,2,244
1314,2,244,0.079789972,49.79769436,2;548;618;616;599;432;431;428;427;426;425;775;773;774;765;760;761;757;800;796;790;244,2,244
1315,2,258,0,43.51555664,2;548;552;435;554;437;438;536;537;399;604;605;584;808;804;258,2,258
1316,2,258,0.01,41.21607395,2;548;618;616;599;432;431;428;427;426;425;775;776;771;772;768;808;804;258,2,258
1317,2,258,0,43.56629113,2;548;552;619;617;612;596;441;591;592;587;588;584;808;804;258,2,258
1318,2,259,0,46.39561312,2;548;552;435;554;437;438;536;537;399;604;605;584;808;804;805;259,2,259
1319,2,259,1.01,44.09613044,2;548;618;616;599;432;431;428;427;426;425;775;776;771;772;768;808;804;805;259,2,259
1320,2,259,0,46.44634761,2;548;552;619;617;612;596;441;591;592;587;588;584;808;804;805;259,2,259
1321,2,260,0.00048342,40.62491916,2;548;552;435;554;437;438;536;537;399;604;605;584;710;806;260,2,260
1322,2,260,0.009233007,39.87160645,2;548;618;616;599;432;595;596;441;591;592;587;588;584;710;806;260,2,260
1323,2,260,0.000164168,40.36841595,2;548;618;616;433;617;612;596;441;591;592;587;588;584;710;806;260,2,260
1324,2,260,0,40.67565364,2;548;552;619;617;612;596;441;591;592;587;588;584;710;806;260,2,260
1325,2,260,0.000119406,40.42566733,2;548;618;616;433;617;595;596;441;591;592;587;588;584;710;806;260,2,260
1326,2,262,0,40.64526409,2;548;552;435;554;437;438;536;537;399;604;605;584;808;262,2,262
1327,2,262,0.01,38.3457814,2;548;618;616;599;432;431;428;427;426;425;775;776;771;772;768;808;262,2,262
1328,2,262,0,40.69599858,2;548;552;619;617;612;596;441;591;592;587;588;584;808;262,2,262
1329,2,267,0.008546265,36.83677895,2;548;550;560;558;557;490;631;636;501;502;503;477;476;475;473;813;267,2,267
1330,2,267,0.01178554,36.77123291,2;548;550;553;496;556;557;490;631;636;501;502;503;477;476;475;473;813;267,2,267
1331,2,267,0.014307315,36.84938568,2;548;550;560;558;491;490;631;636;501;502;503;477;476;475;473;813;267,2,267
1332,2,267,0.025360879,36.73490566,2;548;552;553;496;556;557;490;631;636;501;502;503;477;476;475;473;813;267,2,267
1333,2,268,0.002860387,39.89256756,2;548;550;560;558;557;490;631;636;501;502;503;477;476;475;473;813;814;268,2,268
1334,2,268,0.003934003,39.82702152,2;548;550;553;496;556;557;490;631;636;501;502;503;477;476;475;473;813;814;268,2,268
1335,2,268,0.00478685,39.90517429,2;548;550;560;558;491;490;631;636;501;502;503;477;476;475;473;813;814;268,2,268
1336,2,268,0.00841876,39.79069427,2;548;552;553;496;556;557;490;631;636;501;502;503;477;476;475;473;813;814;268,2,268
1337,2,269,0.002857525,39.09448377,2;548;550;560;558;557;490;631;636;501;502;503;477;476;475;473;472;815;269,2,269
1338,2,269,0.003932652,39.02893773,2;548;550;553;496;556;557;490;631;636;501;502;503;477;476;475;473;472;815;269,2,269
1339,2,269,0.004782484,39.1070905,2;548;550;560;558;491;490;631;636;501;502;503;477;476;475;473;472;815;269,2,269
1340,2,269,0.008427338,38.99261048,2;548;552;553;496;556;557;490;631;636;501;502;503;477;476;475;473;472;815;269,2,269
1341,2,270,0.001433028,41.57393606,2;548;550;560;558;557;490;631;636;501;502;503;477;476;475;473;472;471;816;270,2,270
1342,2,270,0.00196834,41.50839002,2;548;550;553;496;556;557;490;631;636;501;502;503;477;476;475;473;472;471;816;270,2,270
1343,2,270,0.002397751,41.58654279,2;548;550;560;558;491;490;631;636;501;502;503;477;476;475;473;472;471;816;270,2,270
1344,2,270,0.004200881,41.47206277,2;548;552;553;496;556;557;490;631;636;501;502;503;477;476;475;473;472;471;816;270,2,270
1345,2,273,0.001454528,48.78046311,2;548;550;560;558;557;490;631;636;501;502;503;477;476;475;473;472;471;470;817;819;273,2,273
1346,2,273,0.000972627,48.71531034,2;548;550;553;496;556;557;490;631;636;501;502;503;477;476;475;473;472;471;470;469;819;273,2,273
1347,2,273,0.002412898,48.79306984,2;548;550;560;558;491;490;631;636;501;502;503;477;476;475;473;472;471;470;817;819;273,2,273
1348,2,273,0.00418692,48.67858982,2;548;552;553;496;556;557;490;631;636;501;502;503;477;476;475;473;472;471;470;817;819;273,2,273
1349,2,273,0.000973027,48.71491707,2;548;550;553;496;556;557;490;631;636;501;502;503;477;476;475;473;472;471;470;817;819;273,2,273
1350,2,275,0.001433678,41.98003374,2;548;550;560;558;557;490;631;636;501;502;503;477;476;707;638;826;821;275,2,275
1351,2,275,0.001968646,41.9144877,2;548;550;553;496;556;557;490;631;636;501;502;503;477;476;707;638;826;821;275,2,275
1352,2,275,0.002398742,41.99264046,2;548;550;560;558;491;490;631;636;501;502;503;477;476;707;638;826;821;275,2,275
1353,2,275,0.004198933,41.87816045,2;548;552;553;496;556;557;490;631;636;501;502;503;477;476;707;638;826;821;275,2,275
1354,2,277,0.001438028,44.9156588,2;548;550;560;558;557;490;631;636;501;502;503;477;476;707;638;826;821;823;277,2,277
1355,2,277,0.0019707,44.85011276,2;548;550;553;496;556;557;490;631;636;501;502;503;477;476;707;638;826;821;823;277,2,277
1356,2,277,0.002405379,44.92826553,2;548;550;560;558;491;490;631;636;501;502;503;477;476;707;638;826;821;823;277,2,277
1357,2,277,0.004185892,44.81378551,2;548;552;553;496;556;557;490;631;636;501;502;503;477;476;707;638;826;821;823;277,2,277
1358,2,279,0.001428969,39.20671915,2;548;550;560;558;557;490;631;636;501;502;503;477;476;707;638;825;279,2,279
1359,2,279,0.001966425,39.14117311,2;548;550;553;496;556;557;490;631;636;501;502;503;477;476;707;638;825;279,2,279
1360,2,279,0.002391558,39.21932588,2;548;550;560;558;491;490;631;636;501;502;503;477;476;707;638;825;279,2,279
